,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month,License Type,Installation Date,County
18857,601492,13.11,0,0.0,496.6,23293.7,30,30,100.0,1403/12,کشاورزی,1403/02/04,تربت حیدریه
18858,518588,,0,0.0,0.0,0.0,30,30,100.0,1403/12,صنعتی,1402/09/07,مشهد
18859,622043,4.35,0,0.0,514.6,7909.8,30,30,100.0,1403/12,کشاورزی,1402/09/23,تربت حیدریه
18860,529209,,0,0.0,0.0,0.03,30,30,100.0,1403/12,کشاورزی,1402/08/25,مشهد
18861,529208,7.24,0,0.0,104.5,391.604,30,30,100.0,1403/12,کشاورزی,1402/08/29,مشهد
18862,514581,11.38,0,0.0,49.8,2054.3,30,30,100.0,1403/12,کشاورزی,1399/09/04,مشهد
18863,805635,5.75,0,0.0,0.4,12.2,30,30,100.0,1403/12,کشاورزی,1399/07/15,مشهد
18864,603230,,0,0.0,0.0,1.31,30,30,100.0,1403/12,کشاورزی,1399/08/19,تربت حیدریه
18865,515621,15.96,0,0.0,383.9,22133.04,30,30,100.0,1403/12,کشاورزی,1400/03/01,مشهد
18866,910229,13.08,0,0.0,316.2,21235.0,30,30,100.0,1403/12,کشاورزی,1399/08/30,تربت جام
18867,300231,0.95,0,0.0,9.6,34.929,30,30,100.0,1403/12,کشاورزی,1402/10/09,گناباد
18868,516037,25.56,0,0.0,445.2,40455.2,30,30,100.0,1403/12,کشاورزی,1399/09/10,مشهد
18869,300280,5.27,0,0.0,156.0,3425.77,30,30,100.0,1403/12,کشاورزی,1402/10/15,گناباد
18870,517766,16.37,0,0.0,469.6,28607.0,30,30,100.0,1403/12,کشاورزی,1399/06/30,مشهد
18871,603291,18.24,0,0.0,527.8,34837.3,30,30,100.0,1403/12,کشاورزی,1401/10/08,تربت حیدریه
18872,529269,11.54,0,0.0,343.1,14464.3,30,30,100.0,1403/12,کشاورزی,1399/06/06,مشهد
18873,529048,14.26,0,0.0,306.3,15676.0,30,30,100.0,1403/12,کشاورزی,1400/05/14,مشهد
18874,529140,6.44,0,0.0,294.3,6348.4,30,30,100.0,1403/12,کشاورزی,1401/01/19,مشهد
18875,514025,4.8,0,0.0,504.9,8707.31,30,30,100.0,1403/12,کشاورزی,1399/07/02,مشهد
18876,604156,8.54,0,0.0,106.5,6491.3,30,30,100.0,1403/12,کشاورزی,1400/03/09,تربت حیدریه
18877,529080,1.53,0,0.0,123.1,675.1,30,30,100.0,1403/12,کشاورزی,1401/02/22,مشهد
18878,516699,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
18879,529050,11.76,0,0.0,409.9,17547.2,30,30,100.0,1403/12,کشاورزی,1399/02/06,مشهد
18880,516825,,0,0.0,0.0,6.35,30,30,100.0,1403/12,کشاورزی,1401/01/15,مشهد
18881,603072,18.34,0,0.0,325.2,23158.0,30,30,100.0,1403/12,کشاورزی,1403/05/23,تربت حیدریه
18882,622629,1.2,0,0.0,0.3,0.24,30,30,100.0,1403/12,,,
18883,514495,11.81,0,0.0,105.5,4787.8,30,30,100.0,1403/12,کشاورزی,1401/08/04,مشهد
18884,604345,13.1,0,0.0,1.7,80.7,30,30,100.0,1403/12,کشاورزی,1399/09/25,تربت حیدریه
18885,515094,2.94,0,0.0,86.8,1094.7,28,30,93.33,1403/12,کشاورزی,1401/06/13,مشهد
18886,603098,33.66,0,0.0,91.7,14088.4,30,30,100.0,1403/12,کشاورزی,1402/09/14,تربت حیدریه
18887,517909,0.93,0,0.0,3.2,12.974,30,30,100.0,1403/12,,,
18888,603030,22.26,0,0.0,448.5,35925.0,30,30,100.0,1403/12,,,
18889,603043,17.29,0,0.0,73.7,5172.7,30,30,100.0,1403/12,,,
18890,529065,28.57,0,0.0,65.7,6836.1,30,30,100.0,1403/12,کشاورزی,1399/10/10,مشهد
18891,515678,24.5,0,0.0,60.0,5563.6,30,30,100.0,1403/12,کشاورزی,1400/09/16,مشهد
18892,603393,14.38,0,0.0,522.8,26582.8,30,30,100.0,1403/12,کشاورزی,1401/09/06,تربت حیدریه
18893,603143,17.69,0,0.0,627.2,40314.8,30,30,100.0,1403/12,,,
18894,529011,32.26,0,0.0,198.5,23157.0,30,30,100.0,1403/12,کشاورزی,1399/07/14,مشهد
18895,520175,0.38,0,0.0,259.5,383.15,30,30,100.0,1403/12,صنعتی,1400/07/20,مشهد
18896,514162,5.38,0,0.0,554.9,10652.9,30,30,100.0,1403/12,کشاورزی,1399/07/10,مشهد
18897,516824,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1400/06/16,مشهد
18898,529063,7.77,0,0.0,192.1,5328.0,30,30,100.0,1403/12,کشاورزی,1399/10/30,مشهد
18899,615159,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب و بهداشت دام,1401/04/22,تربت حیدریه
18900,622024,10.08,0,0.0,426.0,16205.4,30,30,100.0,1403/12,کشاورزی,1402/03/16,تربت حیدریه
18901,603018,36.1,0,0.0,292.6,42540.1,30,30,100.0,1403/12,کشاورزی,1402/07/12,تربت حیدریه
18902,529040,15.31,0,0.0,72.6,3955.4,30,30,100.0,1403/12,کشاورزی,1401/03/31,مشهد
18903,603073,21.39,0,0.0,283.9,21844.8,30,30,100.0,1403/12,کشاورزی,1402/12/20,تربت حیدریه
18904,606231,31.9,0,0.0,577.8,67073.0,30,30,100.0,1403/12,کشاورزی,1402/03/15,گناباد
18905,514689,20.53,0,0.0,109.5,6344.5,30,30,100.0,1403/12,کشاورزی,1402/11/29,مشهد
18906,608166,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب و بهداشت دام,1399/08/27,کاشمر
18907,516627,1.85,0,0.0,4.5,29.86,30,30,100.0,1403/12,صنعتی,1399/06/30,مشهد
18908,519664,1.33,0,0.0,8.5,95.924,30,30,100.0,1403/12,شرب و بهداشت دام,1399/05/27,مشهد
18909,805591,3.05,0,0.0,7.2,63.28,30,30,100.0,1403/12,شرب و بهداشت دام,1401/12/01,نیشابور
18910,529066,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1399/10/04,مشهد
18911,514417,2.63,0,0.0,667.0,5947.2,30,30,100.0,1403/12,کشاورزی,1400/07/26,مشهد
18912,805671,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1400/04/19,نیشابور
18913,514322,23.22,0,0.0,87.4,7272.1,30,30,100.0,1403/12,کشاورزی,1399/09/08,مشهد
18914,302038,0.73,0,0.0,21.1,53.215,30,30,100.0,1403/12,,,
18915,515023,6.42,0,0.0,152.1,3625.8,30,30,100.0,1403/12,کشاورزی,1401/02/04,مشهد
18916,609191,0.97,0,0.0,597.6,2088.261,30,30,100.0,1403/12,صنعتی,1403/09/20,کاشمر
18917,514438,7.55,0,0.0,115.0,5076.7,30,30,100.0,1403/12,کشاورزی,1403/04/19,مشهد
18918,515976,,0,0.0,0.0,0.0,30,30,100.0,1403/12,سایر,1399/07/05,مشهد
18919,623176,12.24,0,0.0,347.8,14043.8,30,30,100.0,1403/12,کشاورزی,1400/11/17,کاشمر
18920,519322,0.3,0,0.0,0.4,2.5,30,30,100.0,1403/12,شرب شهری,1399/11/15,نیشابور
18921,603003,8.78,0,0.0,67.8,2856.43,28,30,93.33,1403/12,کشاورزی,1403/07/25,تربت حیدریه
18922,529314,32.34,0,0.0,244.1,31346.7,30,30,100.0,1403/12,کشاورزی,1399/03/05,مشهد
18923,529336,15.63,0,0.0,545.4,30904.2,30,30,100.0,1403/12,کشاورزی,1399/03/06,مشهد
18924,529176,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1399/03/10,مشهد
18925,516929,10.21,0,0.0,111.2,3894.9,30,30,100.0,1403/12,کشاورزی,1401/03/26,مشهد
18926,302341,1.44,0,0.0,64.1,307.354,30,30,100.0,1403/12,کشاورزی,1403/07/02,گناباد
18927,519624,1.25,0,0.0,4.3,33.31,30,30,100.0,1403/12,کشاورزی,1403/04/11,مشهد
18928,300020,0.56,0,0.0,14.6,36.633,30,30,100.0,1403/12,,,
18929,805123,,0,0.0,0.0,0.0,30,30,100.0,1403/12,صنعتی,1401/02/06,نیشابور
18930,603569,1.21,0,0.0,175.6,802.156,30,30,100.0,1403/12,,,
18931,603180,5.48,0,0.0,513.9,9375.3,30,30,100.0,1403/12,کشاورزی,1402/08/18,تربت حیدریه
18932,603257,9.08,0,0.0,566.8,18415.2,30,30,100.0,1403/12,کشاورزی,1402/08/04,تربت حیدریه
18933,601484,20.91,0,0.0,430.3,32410.5,30,30,100.0,1403/12,کشاورزی,1401/12/12,تربت حیدریه
18934,302373,1.37,0,0.0,25.6,418.458,30,30,100.0,1403/12,شرب و بهداشت دام,1401/03/23,گناباد
18935,515645,2.45,0,0.0,65.8,1184.8,30,30,100.0,1403/12,کشاورزی,1399/05/09,مشهد
18936,519772,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
18937,615274,4.36,0,0.0,3.4,50.897,30,30,100.0,1403/12,,,
18938,601426,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1399/06/24,تربت حیدریه
18939,514937,11.61,0,0.0,179.9,7635.41,30,30,100.0,1403/12,کشاورزی,1403/09/20,مشهد
18940,615609,0.84,0,0.0,6.1,28.748,30,30,100.0,1403/12,صنعتی,1400/02/01,تربت حیدریه
18941,209099,4.94,0,0.0,145.1,3639.9,30,30,100.0,1403/12,کشاورزی,1402/04/27,درگز
18942,542651,1.03,0,0.0,19.1,74.47,30,30,100.0,1403/12,,,
18943,529161,1.49,0,0.0,71.4,316.0,30,30,100.0,1403/12,کشاورزی,1399/10/03,مشهد
18944,518586,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب و بهداشت دام,1399/08/02,مشهد
18945,529077,5.75,0,0.0,623.2,12537.971,30,30,100.0,1403/12,کشاورزی,1403/03/03,مشهد
18946,603112,9.36,0,0.0,522.9,16910.2,30,30,100.0,1403/12,کشاورزی,1401/11/22,تربت حیدریه
18947,516414,0.8,0,0.0,1.1,4.218,30,30,100.0,1403/12,شرب شهری,1401/05/24,مشهد
18948,514178,2.24,0,0.0,572.5,4586.65,30,30,100.0,1403/12,کشاورزی,1403/04/05,مشهد
18949,603506,5.31,0,0.0,491.4,10733.0,30,30,100.0,1403/12,کشاورزی,1400/02/30,تربت حیدریه
18950,529061,6.41,0,0.0,183.6,4461.9,30,30,100.0,1403/12,کشاورزی,1400/04/21,مشهد
18951,514815,26.16,0,0.0,115.4,10820.3,30,30,100.0,1403/12,کشاورزی,1403/04/17,مشهد
18952,603109,12.99,0,0.0,296.2,13615.871,30,30,100.0,1403/12,,,
18953,603402,8.18,0,0.0,628.0,18490.8,30,30,100.0,1403/12,کشاورزی,1403/05/28,تربت حیدریه
18954,622594,2.25,0,0.0,7.0,56.381,30,30,100.0,1403/12,,,
18955,516265,0.69,0,0.0,34.5,89.568,30,30,100.0,1403/12,سایر,1399/07/02,مشهد
18956,601441,0.66,0,0.0,271.5,633.4,30,30,100.0,1403/12,کشاورزی,1400/03/09,تربت حیدریه
18957,603097,14.79,0,0.0,615.1,32773.1,30,30,100.0,1403/12,کشاورزی,1403/01/11,تربت حیدریه
18958,529115,13.81,0,0.0,189.1,10285.5,30,30,100.0,1403/12,کشاورزی,1399/08/08,مشهد
18959,911146,0.52,0,0.0,10.5,18.164,30,30,100.0,1403/12,صنعتی,1399/08/18,تربت جام
18960,516814,16.89,0,0.0,566.8,33514.9,30,30,100.0,1403/12,کشاورزی,1402/10/11,مشهد
18961,303064,1.57,0,0.0,43.1,239.66,30,30,100.0,1403/12,صنعتی,1402/03/02,گناباد
18962,516524,2.37,0,0.0,9.9,72.535,30,30,100.0,1403/12,صنعتی,1399/06/26,مشهد
18963,515800,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1399/05/30,مشهد
18964,122088,0.52,0,0.0,2.1,3.621,30,30,100.0,1403/12,,,
18965,200729,4.8,0,0.0,256.5,4377.66,30,30,100.0,1403/12,,,
18966,910611,2.08,0,0.0,3.2,24.65,10,30,33.33,1403/12,کشاورزی,1403/01/25,مشهد
18967,108154,5.85,0,0.0,218.5,4790.98,30,30,100.0,1403/12,کشاورزی,1402/06/18,کاشمر
18968,805158,,0,0.0,0.0,0.006,30,30,100.0,1403/12,,,
18969,805160,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب و بهداشت دام,1404/01/19,نیشابور
18970,100628,4.27,0,0.0,131.4,1976.599,30,30,100.0,1403/12,,,
18971,604749,,0,0.0,0.0,0.0,30,30,100.0,1403/12,خدمات,1403/02/27,تربت حیدریه
18972,806441,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
18973,608588,2.64,0,0.0,5.6,58.063,30,30,100.0,1403/12,خدمات,1403/05/20,کاشمر
18974,806444,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
18975,604292,1.95,0,0.0,87.9,405.353,30,30,100.0,1403/12,کشاورزی,1403/05/03,تربت حیدریه
18976,100129,4.78,0,0.0,12.7,63.23,30,30,100.0,1403/12,کشاورزی,1403/04/11,سبزوار
18977,603076,26.37,0,0.0,402.2,39910.0,30,30,100.0,1403/12,کشاورزی,1400/11/05,تربت حیدریه
18978,618457,,0,0.0,0.0,2.742,30,30,100.0,1403/12,,,
18979,518159,3.1,0,0.0,0.0,0.42,30,30,100.0,1403/12,خدمات,1401/02/31,مشهد
18980,516579,6.47,0,0.0,58.6,1353.7,30,30,100.0,1403/12,کشاورزی,1399/09/23,مشهد
18981,102406,1.6,0,0.0,231.4,1890.09,30,30,100.0,1403/12,کشاورزی,1403/05/16,سبزوار
18982,805821,3.32,0,0.0,18.0,225.79,30,30,100.0,1403/12,خدمات,1400/02/19,مشهد
18983,804713,2.17,0,0.0,82.7,621.94,30,30,100.0,1403/12,خدمات,1400/02/20,نیشابور
18984,805246,2.29,0,0.0,51.5,416.27,30,30,100.0,1403/12,خدمات,1400/02/20,نیشابور
18985,102531,5.65,0,0.0,54.9,1219.6,30,30,100.0,1403/12,,,
18986,103210,7.1,0,0.0,184.4,4250.3,30,30,100.0,1403/12,,,
18987,804575,9.1,0,0.0,10.5,408.8,30,30,100.0,1403/12,خدمات,1400/02/21,نیشابور
18988,804877,1.61,0,0.0,47.8,276.624,30,30,100.0,1403/12,خدمات,1400/02/19,مشهد
18989,516835,8.85,0,0.0,72.1,2278.4,30,30,100.0,1403/12,صنعتی,1403/07/21,مشهد
18990,529081,19.72,0,0.0,80.8,6468.9,15,30,50.0,1403/12,کشاورزی,1399/09/07,مشهد
18991,806428,0.87,0,0.0,53.5,166.065,30,30,100.0,1403/12,شرب و بهداشت دام,1400/10/29,نیشابور
18992,200307,2.0,0,0.0,18.8,135.04,30,30,100.0,1403/12,کشاورزی,1403/03/13,قوچان
18993,804917,1.9,0,0.0,55.4,379.09,30,30,100.0,1403/12,کشاورزی,1400/10/09,نیشابور
18994,109056,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
18995,519327,1.41,0,0.0,184.1,924.148,30,30,100.0,1403/12,صنعتی,1401/02/29,مشهد
18996,رحمانیه 34,0.1,0,0.0,150.8,54.35,30,30,100.0,1403/12,,,
18997,515332,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب شهری,1402/10/07,مشهد
18998,804873,11.62,0,0.0,149.3,5670.7,30,30,100.0,1403/12,,,
18999,804872,6.1,0,0.0,124.4,3057.2,30,30,100.0,1403/12,,,
19000,302565,7.78,0,0.0,104.9,2902.03,24,30,80.0,1403/12,,,
19001,515737,20.53,0,0.0,337.4,24926.0,30,30,100.0,1403/12,کشاورزی,1399/12/19,مشهد
19002,806531,1.69,0,0.0,6.8,44.388,30,30,100.0,1403/12,,,
19003,518987,2.88,0,0.0,128.2,1026.1,30,30,100.0,1403/12,,,
19004,604203,3.5,0,0.0,479.0,5404.8,30,30,100.0,1403/12,کشاورزی,1400/07/10,تربت حیدریه
19005,603009,16.67,0,0.0,550.7,32875.0,30,30,100.0,1403/12,کشاورزی,1403/02/02,تربت حیدریه
19006,805264,0.94,0,0.0,471.3,1572.13,30,30,100.0,1403/12,صنعتی,1399/08/24,نیشابور
19007,516764,2.64,0,0.0,53.7,506.126,30,30,100.0,1403/12,کشاورزی,1399/04/25,مشهد
19008,515068,2.22,0,0.0,17.6,131.73,30,30,100.0,1403/12,کشاورزی,1403/06/20,مشهد
19009,518957,0.34,0,0.0,35.5,26.164,30,30,100.0,1403/12,,,
19010,514357,32.5,0,0.0,82.7,9598.0,30,30,100.0,1403/12,کشاورزی,1401/01/27,مشهد
19011,603027,33.96,0,0.0,514.1,62770.6,30,30,100.0,1403/12,کشاورزی,1403/06/22,تربت حیدریه
19012,608931,0.92,0,0.0,633.4,2113.51,30,30,100.0,1403/12,کشاورزی,1402/10/16,کاشمر
19013,605368,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1399/12/06,تربت حیدریه
19014,603542,6.96,0,0.0,483.3,12275.6,30,30,100.0,1403/12,,,
19015,806478,0.57,0,0.0,74.6,155.623,30,30,100.0,1403/12,,,
19016,805918,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19017,518080,0.42,0,0.0,105.6,241.03,30,30,100.0,1403/12,شرب و بهداشت دام,1402/01/22,مشهد
19018,529022,13.71,0,0.0,69.2,4230.9,30,30,100.0,1403/12,کشاورزی,1401/07/02,مشهد
19019,805465,0.91,0,0.0,12.3,39.828,16,30,53.33,1403/12,صنعتی,1403/05/24,نیشابور
19020,514360,2.3,0,0.0,205.7,1424.4,30,30,100.0,1403/12,کشاورزی,1399/07/22,مشهد
19021,600099,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1403/07/05,تربت حیدریه
19022,515472,6.71,0,0.0,397.0,25850.5,30,30,100.0,1403/12,صنعتی,1403/02/10,مشهد
19023,529296,13.43,0,0.0,392.6,18992.5,30,30,100.0,1403/12,کشاورزی,1402/12/15,مشهد
19024,517337,0.78,0,0.0,3.1,13.843,30,30,100.0,1403/12,صنعتی,1402/12/05,مشهد
19025,100168,26.56,0,0.0,126.6,9514.2,30,30,100.0,1403/12,خدمات,1401/03/05,سبزوار
19026,100169,29.5,0,0.0,5.5,591.2,30,30,100.0,1403/12,خدمات,1401/07/19,سبزوار
19027,516918,1.92,0,0.0,104.0,718.54,30,30,100.0,1403/12,,,
19028,525966,,0,0.0,0.0,0.0,30,30,100.0,1403/12,خدمات,1400/07/25,مشهد
19029,519309,,0,0.0,0.0,0.0,30,30,100.0,1403/12,خدمات,1401/09/02,مشهد
19030,100001,1.39,0,0.0,650.0,1743.9,30,30,100.0,1403/12,,,
19031,514870,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19032,517344,4.04,0,0.0,12.6,229.53,30,30,100.0,1403/12,کشاورزی,1403/04/27,مشهد
19033,515713,14.92,0,0.0,171.7,9223.8,30,30,100.0,1403/12,صنعتی,1399/09/12,مشهد
19034,516618,1.22,0,0.0,269.4,1182.08,30,30,100.0,1403/12,صنعتی,1401/08/10,مشهد
19035,515200,2.66,0,0.0,6.1,52.855,30,30,100.0,1403/12,صنعتی,1403/08/13,مشهد
19036,518827,,0,0.0,0.0,0.0,30,30,100.0,1403/12,صنعتی,1403/06/06,مشهد
19037,515057,13.83,0,0.0,46.5,3920.0,30,30,100.0,1403/12,,,
19038,910902,10.38,0,0.0,475.9,17450.8,30,30,100.0,1403/12,کشاورزی,1400/10/19,تربت جام
19039,519563,1.88,0,0.0,25.0,162.2,30,30,100.0,1403/12,شرب و بهداشت دام,1402/04/22,مشهد
19040,515433,2.3,0,0.0,15.3,162.204,30,30,100.0,1403/12,شرب شهری,1403/04/12,مشهد
19041,606085,14.95,0,0.0,44.2,4201.35,30,30,100.0,1403/12,کشاورزی,1401/06/05,تربت حیدریه
19042,602428-1,6.29,0,0.0,247.0,5586.8,30,30,100.0,1403/12,,,
19043,602428-2,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19044,602667,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19045,602433,22.07,0,0.0,481.9,38297.6,30,30,100.0,1403/12,,,
19046,602431,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19047,602432,20.94,0,0.0,428.2,32283.3,30,30,100.0,1403/12,,,
19048,602429,22.17,0,0.0,405.8,32376.53,30,30,100.0,1403/12,,,
19049,602430,21.62,0,0.0,470.0,36570.5,30,30,100.0,1403/12,,,
19050,927140,9.42,0,0.0,175.4,5950.3,30,30,100.0,1403/12,کشاورزی,1400/09/16,تایباد
19051,516349,2.2,0,0.0,0.1,14.2,30,30,100.0,1403/12,کشاورزی,1399/10/22,مشهد
19052,514617,7.9,0,0.0,1.8,51.71,18,30,60.0,1403/12,کشاورزی,1399/05/25,مشهد
19053,515437,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1401/03/09,مشهد
19054,516907,4.11,0,0.0,7.7,78.945,30,30,100.0,1403/12,,,
19055,603463,28.76,0,0.0,359.4,36634.0,30,30,100.0,1403/12,کشاورزی,1400/04/06,تربت حیدریه
19056,622137,23.02,0,0.0,205.1,16947.6,30,30,100.0,1403/12,کشاورزی,1402/07/24,تربت حیدریه
19057,606042,32.83,0,0.0,208.5,28092.0,30,30,100.0,1403/12,کشاورزی,1402/12/14,تربت حیدریه
19058,202259,1.28,0,0.0,34.5,174.17,30,30,100.0,1403/12,,,
19059,200114,,0,0.0,0.0,0.511,30,30,100.0,1403/12,,,
19060,514377,,0,0.0,0.0,2.4,30,30,100.0,1403/12,کشاورزی,1401/01/22,مشهد
19061,515590,1.17,0,0.0,1.6,5.31,30,30,100.0,1403/12,شرب و بهداشت دام,1399/11/13,مشهد
19062,516239,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب شهری,1403/02/06,مشهد
19063,606006,30.16,0,0.0,560.5,60617.4,30,30,100.0,1403/12,کشاورزی,1402/06/08,تربت حیدریه
19064,606010,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1400/12/18,تربت حیدریه
19065,518508,0.46,0,0.0,49.9,87.452,30,30,100.0,1403/12,شرب شهری,1402/12/21,مشهد
19066,529234,3.67,0,0.0,432.2,5706.49,30,30,100.0,1403/12,,,
19067,515693,,0,0.0,0.0,19.683,30,30,100.0,1403/12,کشاورزی,1402/02/21,مشهد
19068,517268,2.1,0,0.0,0.4,3.4,30,30,100.0,1403/12,کشاورزی,1403/01/29,مشهد
19069,100439,4.92,0,0.0,171.8,3427.79,30,30,100.0,1403/12,کشاورزی,1403/02/16,سبزوار
19070,518472,0.63,0,0.0,358.0,897.704,30,30,100.0,1403/12,صنعتی,1401/12/21,مشهد
19071,603049,28.15,0,0.0,596.6,59742.0,30,30,100.0,1403/12,کشاورزی,1402/02/05,تربت حیدریه
19072,302159,6.14,0,0.0,140.6,3145.5,30,30,100.0,1403/12,کشاورزی,1400/04/27,گناباد
19073,514017,21.14,0,0.0,255.4,20254.0,30,30,100.0,1403/12,کشاورزی,1399/09/22,مشهد
19074,100085,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1400/06/21,سبزوار
19075,514018,32.53,0,0.0,4.6,186.0,30,30,100.0,1403/12,کشاورزی,1399/08/15,مشهد
19076,517039,2.56,0,0.0,12.6,123.567,30,30,100.0,1403/12,صنعتی,1402/08/14,مشهد
19077,514436,23.85,0,0.0,268.7,23033.0,30,30,100.0,1403/12,کشاورزی,1403/02/27,مشهد
19078,107286,39.62,0,0.0,10.5,1547.095,30,30,100.0,1403/12,,,
19079,606138,31.13,0,0.0,618.7,70174.0,30,30,100.0,1403/12,کشاورزی,1400/11/29,بجستان
19080,529182,2.8,0,0.0,119.3,1202.66,30,30,100.0,1403/12,صنعتی,1401/01/28,مشهد
19081,209317,12.75,0,0.0,288.1,18277.0,30,30,100.0,1403/12,,,
19082,518488,0.5,0,0.0,10.4,18.23,30,30,100.0,1403/12,صنعتی,1403/04/06,مشهد
19083,603250,7.15,0,0.0,148.3,3798.2,30,30,100.0,1403/12,کشاورزی,1402/12/20,تربت حیدریه
19084,101203,1.44,0,0.0,590.5,3011.47,30,30,100.0,1403/12,شرب و بهداشت دام,1403/03/30,سبزوار
19085,525522,9.19,0,0.0,472.7,15441.0,30,30,100.0,1403/12,صنعتی,1399/06/06,مشهد
19086,517251,4.74,0,0.0,2.0,50.524,30,30,100.0,1403/12,صنعتی,1399/09/11,مشهد
19087,107260,2.38,0,0.0,20.2,175.351,30,30,100.0,1403/12,خدمات,1400/02/02,نیشابور
19088,516095,0.35,0,0.0,0.1,0.125,30,30,100.0,1403/12,شرب شهری,1401/06/27,مشهد
19089,212143,2.21,0,0.0,585.0,4651.8,30,30,100.0,1403/12,,,
19090,212149,2.44,0,0.0,242.1,2123.33,30,30,100.0,1403/12,,,
19091,212146,1.26,0,0.0,644.8,2916.1,30,30,100.0,1403/12,,,
19092,212148,2.04,0,0.0,673.1,4957.45,30,30,100.0,1403/12,,,
19093,212147,0.8,0,0.0,357.3,1045.82,30,30,100.0,1403/12,,,
19094,212145,0.33,0,0.0,74.9,100.774,30,30,100.0,1403/12,,,
19095,212152,,0,0.0,0.0,0.0,11,30,36.67,1403/12,,,
19096,212153,24.68,0,0.0,607.8,53933.0,30,30,100.0,1403/12,,,
19097,805820,0.58,0,0.0,137.1,284.944,30,30,100.0,1403/12,,,
19098,514444,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1402/07/08,مشهد
19099,608685,18.68,0,0.0,233.1,15664.16,30,30,100.0,1403/12,خدمات,1401/02/25,کاشمر
19100,518510,1.23,0,0.0,17.9,87.65,30,30,100.0,1403/12,شرب و بهداشت دام,1399/07/20,قوچان
19101,515938,,0,0.0,0.0,1.032,30,30,100.0,1403/12,صنعتی,1401/06/07,مشهد
19102,517343,,0,0.0,0.0,0.069,30,30,100.0,1403/12,,,
19103,608105,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب و بهداشت دام,1402/03/25,کاشمر
19104,805869,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب و بهداشت دام,1401/09/10,نیشابور
19105,514494,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1401/02/08,مشهد
19106,514216,2.18,0,0.0,35.7,268.75,30,30,100.0,1403/12,صنعتی,1400/02/13,مشهد
19107,514798,,0,0.0,0.0,0.0,30,30,100.0,1403/12,صنعتی,1401/05/30,مشهد
19108,622246,1.54,0,0.0,85.3,471.55,30,30,100.0,1403/12,,,
19109,514772,4.75,0,0.0,119.9,1964.3,30,30,100.0,1403/12,کشاورزی,1401/08/25,مشهد
19110,519030,2.01,0,0.0,159.6,1151.29,30,30,100.0,1403/12,صنعتی,1401/08/25,مشهد
19111,516148,1.76,0,0.0,58.3,338.798,30,30,100.0,1403/12,,,
19112,602603,0.41,0,0.0,59.0,87.8,30,30,100.0,1403/12,خدمات,1400/10/28,خواف
19113,804591,10.3,0,0.0,447.6,16441.9,30,30,100.0,1403/12,صنعتی,1401/08/23,مشهد
19114,530106,,0,0.0,0.0,0.0,30,30,100.0,1403/12,صنعتی,1400/02/30,مشهد
19115,515468,2.35,0,0.0,25.7,213.72,30,30,100.0,1403/12,صنعتی,1400/08/18,مشهد
19116,530198,7.26,0,0.0,131.6,3329.16,30,30,100.0,1403/12,کشاورزی,1399/05/16,مشهد
19117,927139,5.28,0,0.0,116.1,3022.8,30,30,100.0,1403/12,کشاورزی,1401/10/14,تایباد
19118,604329,21.51,0,0.0,141.6,14467.4,30,30,100.0,1403/12,کشاورزی,1401/05/30,تربت حیدریه
19119,زاوه,6.84,0,0.0,271.4,6526.4,30,30,100.0,1403/12,,,
